6.981317007977317912e-01,1.048006407012530117e+00,3.490192378864668266e-01
6.984167118711012145e-01,1.048398297238412713e+00,3.490192378864668266e-01
6.987017229444705269e-01,1.048790187464295531e+00,3.490192378864668266e-01
6.989867340178397281e-01,1.049182077690178350e+00,3.490192378864668266e-01
6.992717450912091515e-01,1.049573967916061168e+00,3.490192378864668266e-01
6.995567561645784638e-01,1.049965858141943986e+00,3.490192378864668266e-01
6.998417672379476651e-01,1.050357748367826805e+00,3.490192378864668266e-01
7.001267783113169774e-01,1.050749638593709623e+00,3.490192378864668266e-01
7.004117893846864007e-01,1.051141528819592441e+00,3.490192378864668266e-01
7.006968004580556020e-01,1.051533419045475259e+00,3.490192378864668266e-01
7.009818115314248033e-01,1.051925309271357856e+00,3.490192378864668266e-01
7.012668226047942266e-01,1.052317199497240896e+00,3.490192378864668266e-01
7.015518336781635389e-01,1.052709089723123492e+00,3.490192378864668266e-01
7.018368447515328512e-01,1.053100979949006311e+00,3.490192378864668266e-01
7.021218558249020525e-01,1.053492870174889129e+00,3.490192378864668266e-01
7.024068668982714758e-01,1.053884760400771947e+00,3.490192378864668266e-01
7.026918779716406771e-01,1.054276650626654765e+00,3.490192378864668266e-01
7.029768890450099894e-01,1.054668540852537584e+00,3.490192378864668266e-01
7.032619001183794127e-01,1.055060431078420180e+00,3.490192378864668266e-01
7.035469111917487250e-01,1.055452321304302998e+00,3.490192378864668266e-01
7.038319222651179263e-01,1.055844211530185817e+00,3.490192378864668266e-01
7.041169333384872386e-01,1.056236101756068635e+00,3.490192378864668266e-01
7.044019444118565509e-01,1.056627991981951453e+00,3.490192378864668266e-01
7.046869554852258632e-01,1.057019882207834272e+00,3.490192378864668266e-01
7.049719665585952866e-01,1.057411772433717090e+00,3.490192378864668266e-01
7.052569776319644879e-01,1.057803662659599908e+00,3.490192378864668266e-01
7.055419887053336891e-01,1.058195552885482726e+00,3.490192378864668266e-01
7.058269997787030015e-01,1.058587443111365323e+00,3.490192378864668266e-01
7.061120108520724248e-01,1.058979333337248141e+00,3.490192378864668266e-01
7.063970219254417371e-01,1.059371223563130959e+00,3.490192378864668266e-01
7.066820329988109384e-01,1.059763113789013778e+00,3.490192378864668266e-01
7.069670440721801397e-01,1.060155004014896596e+00,3.490192378864668266e-01
7.072520551455495630e-01,1.060546894240779414e+00,3.490192378864668266e-01
7.075370662189188753e-01,1.060938784466662232e+00,3.490192378864668266e-01
7.078220772922881876e-01,1.061330674692545051e+00,3.490192378864668266e-01
7.081070883656574999e-01,1.061722564918427647e+00,3.490192378864668266e-01
7.083920994390268122e-01,1.062114455144310465e+00,3.490192378864668266e-01
7.086771105123961245e-01,1.062506345370193506e+00,3.490192378864668266e-01
7.089621215857654368e-01,1.062898235596076102e+00,3.490192378864668266e-01
7.092471326591347491e-01,1.063290125821958920e+00,3.490192378864668266e-01
7.095321437325040614e-01,1.063682016047841739e+00,3.490192378864668266e-01
7.098171548058734848e-01,1.064073906273724557e+00,3.490192378864668266e-01
7.101021658792425750e-01,1.064465796499607375e+00,3.490192378864668266e-01
7.103871769526118873e-01,1.064857686725490193e+00,3.490192378864668266e-01
7.106721880259811996e-01,1.065249576951372790e+00,3.490192378864668266e-01
7.109571990993505120e-01,1.065641467177255608e+00,3.490192378864668266e-01
7.112422101727198243e-01,1.066033357403138426e+00,3.490192378864668266e-01
7.115272212460891366e-01,1.066425247629021245e+00,3.490192378864668266e-01
7.118122323194584489e-01,1.066817137854904063e+00,3.490192378864668266e-01
7.120972433928277612e-01,1.067209028080786881e+00,3.490192378864668266e-01
7.123822544661970735e-01,1.067600918306669477e+00,3.490192378864668266e-01
7.126672655395664968e-01,1.067992808532552518e+00,3.490192378864668266e-01
7.129522766129356981e-01,1.068384698758435336e+00,3.490192378864668266e-01
7.132372876863048994e-01,1.068776588984317932e+00,3.490192378864668266e-01
7.135222987596742117e-01,1.069168479210200751e+00,3.490192378864668266e-01
7.138073098330436350e-01,1.069560369436083569e+00,3.490192378864668266e-01
7.140923209064129473e-01,1.069952259661966387e+00,3.490192378864668266e-01
7.143773319797820376e-01,1.070344149887849206e+00,3.490192378864668266e-01
7.146623430531514609e-01,1.070736040113732024e+00,3.490192378864668266e-01
7.149473541265207732e-01,1.071127930339614842e+00,3.490192378864668266e-01
7.152323651998900855e-01,1.071519820565497660e+00,3.490192378864668266e-01
7.155173762732592868e-01,1.071911710791380257e+00,3.490192378864668266e-01
7.158023873466287101e-01,1.072303601017263075e+00,3.490192378864668266e-01
7.160873984199979114e-01,1.072695491243145893e+00,3.490192378864668266e-01
7.163724094933672237e-01,1.073087381469028712e+00,3.490192378864668266e-01
7.166574205667366471e-01,1.073479271694911530e+00,3.490192378864668266e-01
7.169424316401059594e-01,1.073871161920794348e+00,3.490192378864668266e-01
7.172274427134751607e-01,1.074263052146677166e+00,3.490192378864668266e-01
7.175124537868445840e-01,1.074654942372559985e+00,3.490192378864668266e-01
7.177974648602137853e-01,1.075046832598442803e+00,3.490192378864668266e-01
7.180824759335830976e-01,1.075438722824325399e+00,3.490192378864668266e-01
7.183674870069525209e-01,1.075830613050208218e+00,3.490192378864668266e-01
7.186524980803218332e-01,1.076222503276091036e+00,3.490192378864668266e-01
7.189375091536910345e-01,1.076614393501973854e+00,3.490192378864668266e-01
7.192225202270602358e-01,1.077006283727856673e+00,3.490192378864668266e-01
7.195075313004296591e-01,1.077398173953739491e+00,3.490192378864668266e-01
7.197925423737989714e-01,1.077790064179622087e+00,3.490192378864668266e-01
7.200775534471682837e-01,1.078181954405505127e+00,3.490192378864668266e-01
7.203625645205375960e-01,1.078573844631387724e+00,3.490192378864668266e-01
7.206475755939067973e-01,1.078965734857270542e+00,3.490192378864668266e-01
